gene_id/transcript_id	SJINF053_211_withinKeepPairs
MAP3K14-004	18.14
MAP3K14-003	174.58
MAP3K14-005	14.28
ABCC8-201	0.0
ABCC8-001	0.0
ABCC8-010	0.0
ABCC8-014	0.0
ABCC8-004	0.0
ABCC8-018	0.0
ABCC8-013	0.0
ABCC8-008	0.0
ABCC8-002	0.0
ABCC8-005	0.0
ABCC8-012	0.0
ABCC8-007	0.0
ABCC8-009	0.0
ABCC8-011	0.0
ABCC8-015	0.0
ABCC8-016	0.0
ABCC8-006	0.0
ABCC8-017	0.0
ABCC8-003	0.0
ABCC8-202	0.0
CACNG3-001	0.0
TMEM132A-002	0.0
TMEM132A-001	0.0
TMEM132A-004	0.0
TMEM132A-015	0.0
TMEM132A-016	0.0
TMEM132A-013	0.0
TMEM132A-007	0.0
TMEM132A-009	0.0
TMEM132A-014	0.0
TMEM132A-006	4.0
TMEM132A-011	0.0
TMEM132A-008	0.0
TMEM132A-010	0.0
TMEM132A-005	2.0
AP2B1-018	2.71
AP2B1-012	0.0
AP2B1-017	0.0
AP2B1-009	0.0
AP2B1-010	0.0
AP2B1-014	0.0
AP2B1-016	0.0
AP2B1-013	0.0
AP2B1-015	0.0
AP2B1-011	1.88
AP2B1-022	1640.36
AP2B1-005	0.0
AP2B1-006	0.0
AP2B1-007	66.91
AP2B1-021	0.0
AP2B1-001	0.0
AP2B1-201	586.09
AP2B1-008	0.0
AP2B1-020	38.15
AP2B1-004	0.0
AP2B1-019	6115.89
AP2B1-202	0.0
TAC1-001	0.0
TAC1-002	0.0
TAC1-003	0.0
TAC1-005	0.0
TAC1-004	0.0
ZNF263-001	651.0
ZNF263-011	343.87
ZNF263-006	46.22
ZNF263-002	149.58
ZNF263-007	189.93
ZNF263-010	11.25
ZNF263-009	169.21
ZNF263-008	162.18
CX3CL1-001	0.0
CX3CL1-002	0.0
CX3CL1-004	0.0
CX3CL1-003	0.0
SPATA20-001	75.73
SPATA20-004	388.67
SPATA20-010	2.96
SPATA20-008	239.42
SPATA20-003	147.28
SPATA20-022	19.59
SPATA20-012	111.03
SPATA20-002	0.0
SPATA20-009	0.0
SPATA20-018	1.5
SPATA20-014	0.0
SPATA20-005	53.89
SPATA20-021	94.71
SPATA20-024	0.0
SPATA20-015	0.0
SPATA20-011	0.0
SPATA20-020	0.0
SPATA20-013	5.16
SPATA20-017	1.78
SPATA20-006	0.0
SPATA20-007	0.0
SPATA20-019	0.0
SPATA20-025	12.67
SPATA20-016	1.21
SPATA20-023	27.17
SPATA20-201	9.23
CACNA1G-001	0.0
CACNA1G-201	0.0
CACNA1G-027	0.0
CACNA1G-013	0.0
CACNA1G-008	0.0
CACNA1G-023	0.0
CACNA1G-007	0.0
CACNA1G-019	0.0
CACNA1G-031	0.0
CACNA1G-017	0.0
CACNA1G-005	0.0
CACNA1G-033	0.0
CACNA1G-014	0.0
CACNA1G-032	0.0
CACNA1G-012	0.0
CACNA1G-029	0.02
CACNA1G-011	0.0
CACNA1G-009	0.0
CACNA1G-016	0.0
CACNA1G-028	4.82
CACNA1G-018	0.0
CACNA1G-004	0.0
CACNA1G-010	0.0
CACNA1G-030	0.0
CACNA1G-024	0.0
CACNA1G-015	0.0
CACNA1G-002	0.0
CACNA1G-026	0.0
CACNA1G-021	0.0
CACNA1G-003	0.0
CACNA1G-020	0.0
CACNA1G-034	0.0
CACNA1G-025	0.0
CACNA1G-035	0.16
TNFRSF12A-001	0.0
TNFRSF12A-002	2.07
TNFRSF12A-004	1.93
TNFRSF12A-005	0.0
TNFRSF12A-006	0.0
TNFRSF12A-003	0.0
TNFRSF12A-007	0.0
DLX6-002	0.0
DLX6-001	0.0
DLX6-003	0.0
MAP3K9-003	0.0
MAP3K9-005	0.0
MAP3K9-006	0.0
MAP3K9-004	2.89
MAP3K9-001	108.44
MAP3K9-002	0.0
MAP3K9-201	51.66
RALA-001	1827.72
RALA-002	5.22
RALA-003	6.06
RALA-005	0.0
RALA-004	0.0
BAIAP2L1-001	87.45
BAIAP2L1-002	6.62
BAIAP2L1-004	0.0
BAIAP2L1-003	0.0
BAIAP2L1-005	6.63
KDM7A-001	1071.16
KDM7A-002	723.83
KDM7A-003	19.01
ETV1-201	0.0
ETV1-202	0.0
ETV1-008	0.0
ETV1-003	0.0
ETV1-005	0.0
ETV1-004	0.0
ETV1-007	0.0
ETV1-203	0.0
ETV1-011	0.0
ETV1-001	0.0
ETV1-012	0.0
ETV1-014	0.0
ETV1-009	0.0
ETV1-002	0.0
ETV1-020	0.0
ETV1-019	0.0
ETV1-010	0.0
ETV1-016	0.0
ETV1-022	0.0
ETV1-018	0.0
ETV1-013	0.0
ETV1-021	0.0
ETV1-017	0.0
AGK-001	882.24
AGK-008	4.77
AGK-002	116.15
AGK-005	3.2
AGK-003	0.0
AGK-009	0.0
AGK-004	0.0
AGK-007	2.24
AGK-010	0.0
AGK-006	21.4
AGK-201	0.0
ALDH3B1-001	128.91
ALDH3B1-007	2.23
ALDH3B1-006	0.0
ALDH3B1-002	152.63
ALDH3B1-003	94.37
ALDH3B1-201	11.33
ALDH3B1-010	0.0
ALDH3B1-004	34.14
ALDH3B1-009	0.0
ALDH3B1-005	46.39
TTC22-001	10.57
TTC22-002	14.03
TTC22-003	0.0
TTC22-005	0.0
TTC22-004	2.4
PHTF2-006	0.0
PHTF2-002	0.0
PHTF2-003	1475.73
PHTF2-004	20.96
PHTF2-201	25.79
PHTF2-001	0.0
PHTF2-010	63.0
PHTF2-005	29.96
PHTF2-007	8.91
PHTF2-011	0.98
PHTF2-009	0.0
PHTF2-008	1.68
CCL26-001	0.0
CCL26-002	0.0
FARP2-001	143.69
FARP2-002	20.93
FARP2-022	0.0
FARP2-014	653.15
FARP2-007	13.74
FARP2-017	0.0
FARP2-021	0.0
FARP2-008	0.0
FARP2-009	0.0
FARP2-011	0.0
FARP2-003	96.32
FARP2-012	0.0
FARP2-010	1.47
FARP2-016	0.0
FARP2-015	3.6
FARP2-004	0.0
FARP2-005	8.89
FARP2-013	15.61
FARP2-020	0.0
FARP2-019	0.0
FARP2-006	0.0
FARP2-018	0.0
FARP2-023	79.58
USH1C-006	0.0
USH1C-001	0.0
USH1C-008	0.0
USH1C-002	0.0
USH1C-003	0.0
USH1C-010	0.0
USH1C-005	0.0
USH1C-009	0.0
USH1C-011	0.0
USH1C-012	0.0
USH1C-007	0.0
GGCT-201	0.0
GGCT-001	183.09
GGCT-004	0.0
GGCT-006	0.0
GGCT-008	2.13
GGCT-007	0.0
GGCT-002	22.95
GGCT-005	7.6
DBF4-001	9.95
DBF4-002	48.58
DBF4-004	45.32
DBF4-003	242.5
DBF4-006	3.03
DBF4-005	0.0
DBF4-008	33.82
DBF4-007	9.27
TBXA2R-001	26.06
TBXA2R-003	11.94
TBXA2R-002	0.0
TBXA2R-004	0.0
IFRD1-001	16.58
IFRD1-002	576.95
IFRD1-007	0.0
IFRD1-011	154.97
IFRD1-003	81.93
IFRD1-014	0.0
IFRD1-009	0.0
IFRD1-005	1.1
IFRD1-006	0.0
IFRD1-013	0.0
IFRD1-016	63.66
IFRD1-012	14.18
IFRD1-008	0.0
IFRD1-010	0.0
IFRD1-004	66.32
IFRD1-201	97.15
IFRD1-202	74.16
LGALS14-003	0.0
LGALS14-001	0.0
LGALS14-002	0.0
COX10-001	384.84
COX10-002	18.77
COX10-003	0.0
COX10-004	15.36
GTF2IRD1-001	37.97
GTF2IRD1-005	100.87
GTF2IRD1-002	0.0
GTF2IRD1-006	0.0
GTF2IRD1-003	13.43
GTF2IRD1-007	0.0
GTF2IRD1-004	14.73
PAF1-001	1429.96
PAF1-002	14.3
PAF1-008	1.2
PAF1-003	6.95
PAF1-006	27.99
PAF1-005	7.8
PAF1-004	3.79
PAF1-007	7.0
VPS41-010	31.18
VPS41-001	848.32
VPS41-002	1103.3
VPS41-012	0.0
VPS41-003	77.62
VPS41-014	0.0
VPS41-006	0.0
VPS41-004	20.77
VPS41-013	0.0
VPS41-008	1.39
VPS41-011	0.0
VPS41-007	205.27
VPS41-009	0.0
VPS41-005	3.15
ARHGAP44-009	30.9
ARHGAP44-001	349.39
ARHGAP44-011	0.0
ARHGAP44-007	2.96
ARHGAP44-010	125.71
ARHGAP44-005	0.0
ARHGAP44-003	0.0
ARHGAP44-002	106.48
ARHGAP44-006	0.0
ARHGAP44-012	0.0
ARHGAP44-013	74.55
ARHGAP44-201	0.0
ELAC2-001	1701.79
ELAC2-002	0.0
ELAC2-012	1052.91
ELAC2-007	169.94
ELAC2-006	322.66
ELAC2-009	2.83
ELAC2-004	112.59
ELAC2-003	46.99
ELAC2-014	151.81
ELAC2-011	105.4
ELAC2-010	105.72
ELAC2-015	0.0
ELAC2-018	43.16
ELAC2-019	36.71
ELAC2-020	0.0
ELAC2-017	0.0
ELAC2-016	0.0
ELAC2-013	0.0
ELAC2-021	349.49
ELAC2-023	0.0
ELAC2-022	0.0
SCIN-001	1.33
SCIN-002	0.95
SCIN-007	0.0
SCIN-006	0.0
SCIN-004	0.72
SCIN-003	0.0
SCIN-005	0.0
SCIN-009	0.0
SCIN-008	0.0
SCIN-010	0.0
ARSD-002	92.57
ARSD-001	2731.48
ARSD-004	0.0
ARSD-006	6.81
ARSD-003	5.11
ARSD-005	229.65
ARSD-007	4.46
PNPLA4-003	21.24
PNPLA4-002	8.15
PNPLA4-201	20.0
PNPLA4-202	6.61
MYH13-001	0.0
MYH13-003	0.0
MYH13-201	0.0
ADIPOR2-001	4502.49
ADIPOR2-006	4.14
ADIPOR2-005	35.05
ADIPOR2-003	2.21
ADIPOR2-007	1.0
ADIPOR2-008	0.0
ADIPOR2-004	52.1
CDKL3-001	0.0
CDKL3-012	0.0
CDKL3-003	0.0
CDKL3-011	0.01
CDKL3-007	0.0
CDKL3-006	0.0
CDKL3-010	0.0
CDKL3-009	0.0
CDKL3-002	0.0
CDKL3-008	3.37
UPP2-001	0.0
UPP2-004	0.0
UPP2-003	0.0
UPP2-002	0.0
PRSS21-001	0.0
PRSS21-002	0.0
PRSS21-004	0.0
PRSS21-003	1.0
PRSS21-006	0.0
PRSS21-007	0.0
PRSS21-005	0.0
PRSS21-009	0.0
PRSS21-010	0.0
PRSS21-008	0.0
MARK4-001	1277.49
MARK4-002	60.83
MARK4-010	14.83
MARK4-007	43.09
MARK4-003	20.38
MARK4-009	0.0
MARK4-006	3.35
MARK4-008	18.76
MARK4-005	1.27
MARK4-201	0.0
MARK4-202	0.0
PROM1-201	0.0
PROM1-008	17.13
PROM1-007	386.45
PROM1-019	0.0
PROM1-013	0.0
PROM1-001	1709.73
PROM1-003	2206.61
PROM1-010	5.06
PROM1-009	28.44
PROM1-004	0.0
PROM1-005	0.0
PROM1-017	1.06
PROM1-012	1.94
PROM1-014	2.34
PROM1-002	1237.26
PROM1-018	149.84
PROM1-015	38.35
PROM1-011	117.23
PROM1-202	832.29
PROM1-203	3025.3
CCDC124-004	383.54
CCDC124-002	8.02
CCDC124-001	21.97
CCDC124-003	3.47
CEACAM21-004	0.0
CEACAM21-005	33.72
CEACAM21-002	143.89
CEACAM21-003	39.09
CEACAM21-001	78.32
CEACAM21-009	191.9
CEACAM21-010	18.08
PAFAH1B1-012	3.98
PAFAH1B1-001	5621.47
PAFAH1B1-008	7.86
PAFAH1B1-009	10.2
PAFAH1B1-006	322.06
PAFAH1B1-003	2.79
PAFAH1B1-007	29.08
PAFAH1B1-004	3.51
PAFAH1B1-010	35.47
PAFAH1B1-005	1.47
PAFAH1B1-011	0.0
PAFAH1B1-014	129.18
PAFAH1B1-013	58.93
NOS2-001	0.0
NOS2-201	0.0
DNAH9-001	0.0
DNAH9-002	0.98
DNAH9-003	0.0
DNAH9-010	0.0
DNAH9-005	0.0
DNAH9-006	0.0
DNAH9-012	0.0
DNAH9-015	0.0
DNAH9-004	0.0
DNAH9-008	0.0
DNAH9-011	0.0
DNAH9-016	0.0
DNAH9-017	0.0
DNAH9-014	0.0
DNAH9-201	0.02
KIAA0100-002	139.29
KIAA0100-001	4582.25
KIAA0100-201	11716.02
KIAA0100-011	14.5
KIAA0100-004	195.15
KIAA0100-006	2.09
KIAA0100-009	14.42
KIAA0100-015	17.97
KIAA0100-013	71.39
KIAA0100-005	14.35
KIAA0100-010	86.76
KIAA0100-008	0.0
KIAA0100-012	46.58
KIAA0100-007	16.66
KIAA0100-003	5.14
KIAA0100-014	41.0
SLC13A2-001	0.0
SLC13A2-002	0.0
SLC13A2-005	0.0
SLC13A2-006	0.0
SLC13A2-201	0.0
SLC13A2-003	0.0
SLC13A2-004	0.0
GAS7-002	0.0
GAS7-024	0.0
GAS7-017	5349.5
GAS7-003	14243.64
GAS7-010	0.0
GAS7-008	3.62
GAS7-019	0.0
GAS7-012	38.28
GAS7-011	0.0
GAS7-022	390.52
GAS7-013	0.0
GAS7-004	0.0
GAS7-016	50.87
GAS7-007	0.0
GAS7-006	0.0
GAS7-005	0.0
GAS7-009	0.0
GAS7-018	0.0
GAS7-001	67.58
TRAPPC6A-002	50.83
TRAPPC6A-001	57.65
TRAPPC6A-005	4.86
TRAPPC6A-003	4.34
TRAPPC6A-004	8.31
MATK-003	87.2
MATK-002	15.45
MATK-001	0.0
MATK-004	0.0
MATK-008	30.73
MATK-009	0.0
MATK-006	39.3
MATK-010	0.0
MATK-014	0.0
MATK-005	0.0
MATK-011	0.0
MATK-007	4.07
MATK-012	0.0
MATK-013	0.0
MATK-201	0.0
MATK-202	27.25
CEACAM7-001	0.0
CEACAM7-002	0.0
CEACAM7-004	0.0
CEACAM7-003	0.0
CD79B-001	651.7
CD79B-004	30.98
CD79B-002	614.96
CD79B-005	0.0
CD79B-003	9.35
CD79B-006	3.01
SCN4A-201	30.5
SCN4A-001	30.5
SCN4A-002	1.0
SCN4A-003	0.0
ST7L-004	45.59
ST7L-001	100.29
ST7L-003	0.0
ST7L-006	20.51
ST7L-020	3.7
ST7L-008	0.0
ST7L-011	17.25
ST7L-024	4.96
ST7L-014	0.0
ST7L-007	25.4
ST7L-023	0.0
ST7L-013	0.0
ST7L-015	0.0
ST7L-019	0.0
ST7L-016	2.61
ST7L-022	5.03
ST7L-026	0.0
ST7L-028	18.11
ST7L-009	6.32
ST7L-021	14.95
ST7L-002	14.5
ST7L-005	0.0
ST7L-012	0.0
ST7L-027	14.54
ST7L-017	4.58
ST7L-010	0.0
ST7L-025	1.11
ST7L-018	0.0
TKTL1-001	90.49
TKTL1-002	0.0
TKTL1-006	0.0
TKTL1-005	2.51
TKTL1-009	0.0
TKTL1-003	0.0
TKTL1-007	0.0
TKTL1-004	1.0
PAX6-002	0.0
PAX6-011	0.0
PAX6-004	0.0
PAX6-005	0.0
PAX6-001	0.0
PAX6-003	0.0
PAX6-009	0.0
PAX6-008	0.0
PAX6-201	0.0
PAX6-012	0.0
PAX6-013	0.0
PAX6-016	0.0
PAX6-010	0.0
PAX6-006	0.0
PAX6-014	0.0
PAX6-017	1.0
PAX6-015	0.0
PAX6-007	0.0
PAX6-021	0.0
PAX6-020	0.0
PAX6-022	0.0
PAX6-028	0.0
PAX6-025	0.0
PAX6-027	0.0
PAX6-023	0.0
PAX6-030	0.0
PAX6-029	0.75
PAX6-019	2.28
PAX6-024	0.0
PAX6-026	0.0
PAX6-202	162.97
RPUSD1-001	244.0
RPUSD1-004	176.71
RPUSD1-010	39.03
RPUSD1-009	0.0
RPUSD1-005	99.42
RPUSD1-006	0.0
RPUSD1-002	45.63
RPUSD1-003	157.24
RPUSD1-008	5.59
RPUSD1-007	88.37
RHBDF1-001	36.46
RHBDF1-005	2.34
RHBDF1-012	0.0
RHBDF1-013	6.79
RHBDF1-008	0.0
RHBDF1-010	0.0
RHBDF1-011	2.63
RHBDF1-009	0.0
RHBDF1-007	2.85
RHBDF1-003	2.38
RHBDF1-006	3.55
LUC7L-003	0.0
LUC7L-001	77.21
LUC7L-007	226.29
LUC7L-002	54.54
LUC7L-009	98.25
LUC7L-004	63.15
LUC7L-006	592.92
LUC7L-020	0.0
LUC7L-016	0.0
LUC7L-015	0.0
LUC7L-018	0.0
LUC7L-012	149.87
LUC7L-008	389.1
LUC7L-011	3.89
LUC7L-017	3.11
LUC7L-013	108.3
LUC7L-005	1435.44
LUC7L-010	0.0
LUC7L-019	2.29
LUC7L-014	204.63
LUC7L-201	0.0
CACNA2D2-002	0.0
CACNA2D2-003	62.66
CACNA2D2-007	0.0
CACNA2D2-001	7.73
CACNA2D2-008	41.42
CACNA2D2-005	0.0
CACNA2D2-006	0.0
CACNA2D2-004	1.19
BAIAP3-001	0.0
BAIAP3-002	39.18
BAIAP3-007	0.0
BAIAP3-004	9.22
BAIAP3-010	1.25
BAIAP3-011	0.0
BAIAP3-005	14.64
BAIAP3-012	0.0
BAIAP3-008	0.0
BAIAP3-015	0.0
BAIAP3-014	2.4
BAIAP3-013	0.0
BAIAP3-006	0.0
BAIAP3-009	2.94
BAIAP3-003	0.0
BAIAP3-201	16.41
TSR3-001	407.73
TSR3-002	32.24
PIGQ-002	481.89
PIGQ-011	0.0
PIGQ-001	350.02
PIGQ-005	0.0
PIGQ-004	472.61
PIGQ-015	9.89
PIGQ-006	10.94
PIGQ-007	14.46
PIGQ-003	137.1
PIGQ-009	126.5
PIGQ-010	105.04
PIGQ-008	217.04
PIGQ-012	2.7
PIGQ-014	0.0
PIGQ-016	2.0
PIGQ-013	4.68
CRAMP1L-201	14169.19
CRAMP1L-001	826.32
CRAMP1L-006	140.77
CRAMP1L-007	32.1
CRAMP1L-008	84.32
CRAMP1L-009	36.64
CRAMP1L-004	22.36
CRAMP1L-005	0.0
TEAD3-001	0.0
TEAD3-005	3.72
TEAD3-002	0.28
SELE-001	0.0
SELE-004	0.0
SELE-003	0.0
SELE-005	0.0
SELE-002	0.0
SELE-006	0.0
SELE-007	0.0
DNAJC11-002	173.38
DNAJC11-001	1135.91
DNAJC11-009	0.0
DNAJC11-003	0.0
DNAJC11-006	2.82
DNAJC11-005	100.95
DNAJC11-007	1.4
DNAJC11-004	0.0
DNAJC11-011	40.89
DNAJC11-008	0.0
DNAJC11-010	62.86
FMO3-001	0.0
FMO3-002	0.0
FMO3-003	0.0
FMO3-004	0.0
FMO3-005	0.0
FMO3-006	0.0
MYLIP-002	983.82
MYLIP-001	479.18
NOX1-003	0.0
NOX1-201	0.0
NOX1-002	0.0
NOX1-001	0.0
NOX1-004	0.0
E2F2-001	1007.07
E2F2-002	17.93
PSMB1-001	954.74
PSMB1-002	280.26
SYN1-001	0.0
SYN1-002	9.0
JARID2-001	9179.65
JARID2-201	279.72
JARID2-002	9.63
CDKL5-001	0.0
CDKL5-002	0.0
CDKL5-004	3.69
CDKL5-008	0.74
CDKL5-005	205.57
CDKL5-006	1.0
CDKL5-009	0.0
CDKL5-007	0.0
CAMK1G-001	0.0
CAMK1G-002	0.0
CAMK1G-003	0.0
CAMK1G-004	0.0
CDK11A-008	0.0
CDK11A-010	24.62
CDK11A-003	8.8
CDK11A-004	1.08
CDK11A-005	39.75
CDK11A-027	0.0
CDK11A-011	21.24
CDK11A-001	1114.71
CDK11A-002	36.11
CDK11A-021	0.0
CDK11A-025	4.05
CDK11A-022	109.14
CDK11A-024	69.19
CDK11A-017	145.67
CDK11A-020	131.67
CDK11A-007	199.99
CDK11A-013	0.0
CDK11A-018	25.48
CDK11A-019	90.5
CDK11A-016	319.38
CDK11A-023	0.0
CDK11A-014	37.49
CDK11A-026	0.0
NADK-003	1269.11
NADK-002	692.15
NADK-017	295.9
NADK-001	91.45
NADK-006	66.06
NADK-005	26.02
NADK-016	6.44
NADK-009	178.83
NADK-013	62.99
NADK-004	3.0
NADK-014	40.14
NADK-007	105.47
NADK-015	216.85
NADK-008	24.65
NADK-011	45.71
NADK-010	29.52
NADK-012	8.7
TFAP2B-002	0.0
TFAP2B-001	0.0
TFAP2B-003	0.0
TFAP2D-001	0.0
TFAP2D-002	0.0
DLEC1-001	26.71
DLEC1-201	6.21
DLEC1-002	18.07
DLEC1-005	0.0
DLEC1-004	0.0
DLEC1-008	1.41
DLEC1-007	3.67
CYTH3-001	2169.32
CYTH3-201	0.0
CYTH3-010	0.0
CYTH3-003	0.0
CYTH3-009	24.96
CYTH3-005	19.04
CYTH3-006	16.67
CYTH3-002	0.0
CYTH3-008	0.0
CYTH3-007	4.08
CYTH3-004	24.93
ADAM22-001	0.0
ADAM22-004	0.0
ADAM22-008	0.0
ADAM22-003	21.48
ADAM22-002	74.52
ADAM22-009	0.0
ADAM22-006	0.0
ADAM22-005	0.0
ADAM22-007	0.0
ADAM22-012	1.0
ADAM22-010	0.0
SYPL1-001	27.52
SYPL1-002	2687.84
SYPL1-007	42.36
SYPL1-005	42.99
SYPL1-004	29.3
SYPL1-003	3.0
CYB561-001	66.92
CYB561-005	0.0
CYB561-201	0.0
CYB561-009	4.72
CYB561-006	0.0
CYB561-013	6.9
CYB561-012	0.0
CYB561-018	0.0
CYB561-011	0.0
CYB561-021	0.0
CYB561-007	0.0
CYB561-015	0.0
CYB561-008	25.77
CYB561-002	1.21
CYB561-016	8.12
CYB561-019	0.0
CYB561-020	0.0
CYB561-010	0.0
CYB561-004	0.0
CYB561-014	0.0
CYB561-017	2.36
SPAG9-001	2202.36
SPAG9-002	1142.76
SPAG9-023	0.0
SPAG9-005	0.0
SPAG9-003	0.0
SPAG9-016	75.02
SPAG9-021	209.68
SPAG9-022	0.0
SPAG9-007	201.24
SPAG9-011	0.0
SPAG9-020	202.87
SPAG9-012	0.0
SPAG9-010	6.37
SPAG9-013	0.0
SPAG9-019	5.72
SPAG9-014	57.34
SPAG9-017	39.08
SPAG9-018	2.29
SPAG9-004	374.22
SPAG9-015	2.07
SPAG9-024	0.0
SPAG9-201	0.0
CELSR3-001	58.73
CELSR3-002	0.0
CELSR3-004	2.71
CELSR3-003	6.56
AASS-006	258.65
AASS-003	7.7
AASS-001	284.73
AASS-007	0.0
AASS-005	9.14
AASS-004	115.91
AASS-002	19.87
PLEKHG6-001	0.0
PLEKHG6-005	20.0
PLEKHG6-003	0.0
PLEKHG6-004	0.0
PLEKHG6-008	0.0
PLEKHG6-002	1.0
PLEKHG6-007	0.0
PLEKHG6-009	0.0
PLEKHG6-006	0.0
SS18L2-201	71.1
SS18L2-001	0.0
SS18L2-002	11.9
MPND-001	21.35
MPND-002	44.43
MPND-008	0.0
MPND-004	16.95
MPND-006	5.55
MPND-005	25.4
MPND-003	248.09
MPND-007	2.44
MGST1-201	0.0
MGST1-016	0.0
MGST1-002	0.0
MGST1-202	0.0
MGST1-001	0.0
MGST1-008	0.0
MGST1-004	0.0
MGST1-011	0.0
MGST1-005	0.0
MGST1-012	0.0
MGST1-015	0.0
MGST1-009	0.0
MGST1-017	0.0
MGST1-010	0.0
MGST1-007	0.0
MGST1-006	1.0
MGST1-003	0.0
MGST1-013	3.0
MGST1-014	0.0
CRY1-001	897.42
CRY1-005	27.73
CRY1-004	15.81
CRY1-003	0.0
CRY1-002	142.04
PGLYRP1-001	3.0
NFIX-201	0.0
NFIX-003	255.2
NFIX-001	72.8
NFIX-009	0.0
NFIX-006	0.0
NFIX-005	0.0
NFIX-011	0.0
NFIX-007	0.0
NFIX-002	61.95
NFIX-004	0.0
NFIX-012	0.0
NFIX-008	0.0
NFIX-010	0.0
NFIX-013	24.05
ST3GAL1-201	2056.02
ST3GAL1-005	8.44
ST3GAL1-002	3.75
ST3GAL1-006	3.92
ST3GAL1-010	2.74
ST3GAL1-007	23.45
ST3GAL1-001	6969.83
ST3GAL1-014	6.0
ST3GAL1-012	8.53
ST3GAL1-004	6.0
ST3GAL1-003	277.17
ST3GAL1-013	3.77
ST3GAL1-011	0.0
ST3GAL1-008	2.37
ST3GAL1-009	108.02
MMP25-001	67.75
MMP25-003	4.68
MMP25-004	12.98
MMP25-201	0.0
IL32-010	24.93
IL32-001	0.0
IL32-201	0.0
IL32-004	0.0
IL32-018	7.26
IL32-024	0.0
IL32-009	30.82
IL32-021	0.0
IL32-019	0.0
IL32-015	0.0
IL32-008	0.0
IL32-022	13.66
IL32-027	10.53
IL32-020	1.17
IL32-012	69.65
IL32-007	0.0
IL32-013	36.2
IL32-016	0.0
IL32-003	0.0
IL32-006	0.0
IL32-005	1.32
IL32-014	0.0
IL32-002	5.08
IL32-017	0.0
IL32-023	0.0
IL32-029	15.9
IL32-011	0.0
IL32-026	0.0
IL32-028	0.0
IL32-025	0.0
IL32-033	0.0
IL32-032	13.5
IL32-031	0.0
IL32-030	0.0
IL32-202	0.0
PKD1-001	2919.53
PKD1-043	0.0
PKD1-002	2459.95
PKD1-012	0.0
PKD1-014	0.0
PKD1-021	4.83
PKD1-009	39.84
PKD1-023	202.28
PKD1-024	45.56
PKD1-016	9.95
PKD1-019	6.57
PKD1-018	0.0
PKD1-008	0.0
PKD1-015	0.0
PKD1-017	0.0
PKD1-010	14.56
PKD1-020	10.99
PKD1-022	14.96
PKD1-005	189.39
PKD1-007	723.45
PKD1-011	0.0
PKD1-004	67.86
PKD1-040	0.0
PKD1-027	49.19
PKD1-029	35.25
PKD1-037	34.33
PKD1-041	3.42
PKD1-033	19.46
PKD1-032	8.48
PKD1-044	0.0
PKD1-042	11.8
PKD1-034	0.0
PKD1-039	64.44
PKD1-028	0.0
PKD1-025	0.0
PKD1-038	34.59
PKD1-031	0.0
PKD1-030	10.45
PKD1-035	0.0
PKD1-036	0.0
MAPK8IP2-002	2.45
MAPK8IP2-001	6.55
MED24-016	0.0
MED24-003	30.14
MED24-002	250.76
MED24-006	1076.38
MED24-009	35.86
MED24-018	0.0
MED24-008	3.19
MED24-005	0.0
MED24-010	12.63
MED24-011	93.8
MED24-012	42.74
MED24-004	1395.74
MED24-014	750.12
MED24-017	38.04
MED24-024	0.46
MED24-025	0.0
MED24-030	46.55
MED24-026	22.28
MED24-019	0.0
MED24-036	33.14
MED24-020	34.59
MED24-023	0.0
MED24-027	0.0
MED24-035	52.21
MED24-013	47.01
MED24-034	17.15
MED24-028	24.82
MED24-033	0.0
MED24-022	0.0
MED24-031	35.77
MED24-032	31.6
MED24-029	0.0
MED24-021	0.0
MED24-201	0.0
RHOBTB2-001	411.19
RHOBTB2-006	30.6
RHOBTB2-005	1.0
RHOBTB2-008	3.94
RHOBTB2-002	287.04
RHOBTB2-003	90.92
RHOBTB2-007	0.0
RHOBTB2-004	0.0
HEATR5B-001	7835.43
HEATR5B-006	0.0
HEATR5B-004	13.89
HEATR5B-005	38.69
HEATR5B-003	241.99
SEC62-001	1869.04
SEC62-004	3.13
SEC62-011	2.0
SEC62-005	0.0
SEC62-009	32.34
SEC62-010	0.0
SEC62-002	774.21
SEC62-007	0.0
SEC62-008	6.37
SEC62-012	28.91
RPS20-002	2270.06
RPS20-008	41.67
RPS20-005	51.87
RPS20-007	0.0
RPS20-001	50.33
RPS20-006	0.0
RPS20-011	0.0
RPS20-003	19.9
RPS20-010	0.0
RPS20-009	21.38
RPS20-004	30.78
RPS20-201	0.0
CSDE1-003	3471.76
CSDE1-001	6323.65
CSDE1-002	14.93
CSDE1-004	75.58
CSDE1-008	0.0
CSDE1-006	379.84
CSDE1-005	135.45
CSDE1-011	1.8
CSDE1-015	0.0
CSDE1-010	0.0
CSDE1-013	290.13
CSDE1-014	0.0
CSDE1-017	19.42
CSDE1-007	240.83
CSDE1-012	0.0
CSDE1-016	24.47
CSDE1-009	3366.14
CSDE1-201	0.0
UBE3C-001	2863.05
UBE3C-002	19.14
UBE3C-005	0.0
UBE3C-006	47.71
UBE3C-004	190.81
UBE3C-009	24.04
UBE3C-008	41.05
UBE3C-007	28.21
UBE3C-201	0.0
REV3L-201	0.0
REV3L-009	342.17
REV3L-010	1897.78
REV3L-003	16.31
REV3L-001	0.01
REV3L-008	74.59
REV3L-202	873.81
REV3L-012	0.0
