gene_id	test_unc_SRR1559191
GABARAPL3	75.2755
GABARAP	21604.8038
GABBR1	2587.0992
GABBR2	12.3808
GABPA	324.8731
GABPB1	275.1021
GABPB2	19.3141
GABRA1	0.0000
GABRA2	54.2281
GABRA3	68.5898
GABRA4	0.0000
GABRA5	4.7047
GABRA6	0.0000
GABRB1	47.7900
GABRB2	0.4952
GABRB3	918.6579
GABRD	82.7040
GABRE	56.4566
GABRG1	14.6094
GABRG2	527.4235
GABRG3	0.0000
GABRP	9.1618
GABRQ	64.3803
GABRR1	0.4952
GABRR2	3.4666
GABRR3	0.0000
GAD1	0.7429
GAD2	2.9714
GADD45A	1158.3509
GADD45B	226.3217
GADD45GIP1	2694.3172
GADD45G	441.5006
GADL1	0.7429
GAGE10	0.0000
GAGE12D	4.7047
GAGE12F	0.0000
GAGE12J	0.0000
GAGE13	0.0000
GAGE1	0.0000
GAGE2A	0.0000
GAGE2B	0.0000
GAGE2C	0.0000
GAGE2D	0.0000
GAGE2E	0.0000
GAGE4	0.0000
GAGE8	0.0000
GAK	1652.5938
GAL3ST1	66.3613
GAL3ST2	22.5331
GAL3ST3	156.4937
GAL3ST4	902.3152
GALC	263.2165
GALE	521.9760
GALK1	640.0891
GALK2	177.7888
GALM	53.9804
GALNS	588.3373
GALNT10	71.8088
GALNT11	1507.4904
GALNT12	59.4280
GALNT13	295.6543
GALNT14	24.2664
GALNT1	504.3952
GALNT2	764.3927
GALNT3	13.6189
GALNT4	30.2092
GALNT5	0.4952
GALNT6	331.3111
GALNT7	91.1229
GALNT8	10.3999
GALNT9	0.0000
GALNTL1	1078.6183
GALNTL2	28.9712
GALNTL4	78.7421
GALNTL5	5.6952
GALNTL6	0.9905
GALP	0.0000
GALR1	0.4952
GALR2	1.2381
GALR3	1.4857
GALT	467.7479
GAL	1088.2753
GAMT	834.2206
GANAB	7418.1008
GANC	155.0080
GAN	5.9428
GAP43	9371.3012
GAPDHS	3.2190
GAPDH	46223.8455
GAPT	6.6857
GAPVD1	567.2898
GAR1	765.3832
GARNL3	821.0969
GARS	1048.9043
GART	707.6885
GAS1	42.8377
GAS2L1	150.3033
GAS2L2	5.2000
GAS2L3	30.2092
GAS2	32.1902
GAS5	4878.5440
GAS6	676.9840
GAS7	39.1234
GAS8	491.7667
GAST	0.0000
GATA1	7.4285
GATA2	1199.9505
GATA3	4681.6887
GATA4	2.2286
GATA5	0.0000
GATA6	47.0472
GATAD1	1136.5606
GATAD2A	456.8528
GATAD2B	419.9579
GATC	97.8086
GATM	248.6072
GATSL1	0.0000
GATSL2	72.0565
GATSL3	92.8563
GATS	2285.9973
GBA2	1332.4254
GBA3	0.0000
GBAP1	247.1215
GBAS	1039.7425
GBA	725.5169
GBE1	124.3036
GBF1	499.6905
GBGT1	82.9516
GBP1	101.7705
GBP2	185.2173
GBP3	48.7805
GBP4	69.5803
GBP5	35.6568
GBP6	0.0000
GBP7	0.0000
GBX1	0.0000
GBX2	0.0000
GCAT	86.9135
GCA	241.1787
GCC1	588.0896
GCC2	224.5883
GCDH	300.1114
GCET2	4.7047
GCFC1	1036.7711
GCGR	187.1982
GCG	0.0000
GCH1	2193.8839
GCHFR	141.6367
GCKR	2.2286
GCK	155.5033
GCLC	453.8814
GCLM	64.1327
GCM1	0.4952
GCM2	0.0000
GCN1L1	1397.3010
GCNT1	11.8856
GCNT2	18.0760
GCNT3	1.2381
GCNT4	0.0000
GCNT7	2.9714
GCOM1	56.2090
GCSH	1027.6093
GC	0.0000
GDAP1L1	3400.5200
GDAP1	1588.9563
GDAP2	70.5708
GDA	0.0000
GDE1	524.4521
GDEP	0.0000
GDF10	22.5331
GDF11	175.0650
GDF15	107.7133
GDF1	150.0557
GDF2	0.0000
GDF3	0.0000
GDF5	4.9523
GDF6	3.2190
GDF7	0.7429
GDF9	140.1510
GDI1	18507.6142
GDI2	2411.7866
GDNF	2.7238
GDPD1	447.6910
GDPD2	13.8665
GDPD3	569.5184
GDPD4	2.9714
GDPD5	345.4253
GEFT	1090.7515
GEMIN4	216.1694
GEMIN5	224.3407
GEMIN6	819.6112
GEMIN7	476.6621
GEMIN8P4	43.8282
GEMIN8	232.2645
GEM	1161.3223
GEN1	204.0362
GET4	1638.9749
GFAP	8.4190
GFER	794.6020
GFI1B	0.0000
GFI1	9.1618
GFM1	815.1541
GFM2	467.2527
GFOD1	8.6666
GFOD2	810.6970
GFPT1	232.0168
GFPT2	107.4656
GFRA1	17.8284
GFRA2	2199.3314
GFRA3	3156.3699
GFRA4	0.9905
GFRAL	0.7429
GGA1	1863.8108
GGA2	591.0610
GGA3	1271.5117
GGCT	1536.2139
GGCX	138.6653
GGH	435.5578
GGNBP1	0.0000
GGNBP2	751.2690
GGN	4.2095
GGPS1	721.0598
GGT1	348.6443
GGT3P	48.2853
GGT5	576.6993
GGT6	0.0000
GGT7	3184.1030
GGT8P	2.4762
GGTA1	195.8648
GGTLC1	1.7333
GGTLC2	0.0000
GH1	0.0000
GH2	0.0000
GHDC	1252.9404
GHITM	2743.3453
GHRHR	1.2381
GHRH	0.0000
GHRLOS	26.9902
GHRL	26.4950
GHR	8.9142
GHSR	0.0000
GIF	0.0000
GIGYF1	2318.4351
GIGYF2	363.2537
GIMAP1	163.1794
GIMAP2	103.5038
GIMAP4	349.6348
GIMAP5	283.5211
GIMAP6	107.2180
GIMAP7	304.5685
GIMAP8	112.4180
GIN1	134.9511
GINS1	166.8936
GINS2	944.1624
GINS3	207.2552
GINS4	24.0188
GIPC1	1197.9695
GIPC2	9.4094
GIPC3	37.3901
GIPR	5.4476
GIP	0.0000
GIT1	1392.3486
GIT2	1019.6855
GIYD2	529.6521
GJA10	0.0000
GJA1	181.7506
GJA3	0.0000
GJA4	213.6932
GJA5	78.4945
GJA8	0.0000
GJA9	10.1523
GJB1	0.0000
GJB2	3.2190
GJB3	1.9809
GJB4	0.0000
GJB5	3.7143
GJB6	0.7429
GJB7	2.4762
GJC1	233.7502
GJC2	141.6367
GJC3	164.1699
GJD2	25.7521
GJD3	28.7235
GJD4	12.6285
GK2	0.0000
GK3P	4.7047
GK5	182.9887
GKAP1	494.2429
GKN1	0.0000
GKN2	0.0000
GK	54.9709
GLA	313.4827
GLB1L2	240.9310
GLB1L3	168.8746
GLB1L	136.1892
GLB1	250.8357
GLCCI1	1642.1939
GLCE	169.3698
GLDC	2.2286
GLDN	207.0076
GLE1	610.1275
GLG1	1032.3140
GLI1	9.6571
GLI2	18.0760
GLI3	16.0951
GLI4	604.1847
GLIPR1L1	5.2000
GLIPR1L2	0.9905
GLIPR1	70.0755
GLIPR2	427.8816
GLIS1	39.3711
GLIS2	401.8819
GLIS3	5.2000
GLMN	161.4461
GLO1	1641.6987
GLOD4	1798.4400
GLOD5	3.7143
GLP1R	0.4952
GLP2R	0.0000
GLRA1	18.5713
GLRA2	8.9142
GLRA3	0.4952
GLRA4	3.4666
GLRB	362.2632
GLRX2	278.0735
GLRX3	846.6015
GLRX5	1761.5451
GLRX	628.2035
GLS2	58.9328
GLS	1063.5137
GLT1D1	260.9880
GLT25D1	1409.9294
GLT25D2	2.9714
GLT6D1	0.0000
GLT8D1	1601.3371
GLT8D2	163.6746
GLTPD1	369.9393
GLTPD2	0.0000
GLTP	427.3864
GLTSCR1	86.1706
GLTSCR2	2324.1302
GLUD1	1180.6364
GLUD2	192.3982
GLUL	2211.2170
GLYATL1	3.7143
GLYATL2	38.6282
GLYATL3	0.0000
GLYAT	0.0000
GLYCAM1	0.0000
GLYCTK	218.3979
GLYR1	1076.6374
GM2A	504.3952
GMCL1L	18.8189
GMCL1	116.3798
GMDS	208.9885
GMEB1	58.4375
GMEB2	330.0730
GMFB	805.0019
GMFG	603.6895
GMIP	197.8457
GML	0.0000
GMNN	813.6684
GMPPA	715.6122
GMPPB	171.3507
GMPR2	2003.4666
GMPR	100.0371
GMPS	239.4453
GNA11	197.8457
GNA12	593.2896
GNA13	1265.8165
GNA14	22.5331
GNA15	36.8949
GNAI1	714.6218
GNAI2	2369.4441
GNAI3	815.8970
GNAL	6.6857
GNAO1	1986.8763
GNAQ	1052.6185
GNASAS	6.9333
GNAS	126388.2630
GNAT1	0.4952
GNAT2	1.2381
GNAT3	0.0000
GNAZ	1054.1042
GNB1L	162.4365
GNB1	7415.8722
GNB2L1	44303.3304
GNB2	17435.4339
GNB3	700.0124
GNB4	105.4847
GNB5	623.9941
GNE	251.5786
GNG10	2627.4607
GNG11	1156.3699
GNG12	172.0936
GNG13	3.4666
GNG2	2155.2557
GNG3	10210.2266
GNG4	2417.2341
GNG5	964.4670
GNG7	19.5617
GNG8	111.4275
GNGT1	345.1777
GNGT2	31.4473
GNL1	1629.5654
GNL2	1026.8664
GNL3L	78.4945
GNL3	1057.5709
GNLY	63.1423
GNMT	35.1616
GNPAT	1224.4645
GNPDA1	900.0867
GNPDA2	216.9122
GNPNAT1	230.0359
GNPTAB	357.0633
GNPTG	1896.9915
GNRH1	161.6937
GNRH2	18.0760
GNRHR2	494.2429
GNRHR	3.4666
GNS	801.5352
GOLGA1	417.4817
GOLGA2B	260.4928
GOLGA2P3	0.0000
GOLGA2	1298.0067
GOLGA3	666.0889
GOLGA4	503.6523
GOLGA5	587.5944
GOLGA6A	1.7333
GOLGA6B	1.7333
GOLGA6C	0.0000
GOLGA6D	0.2476
GOLGA6L10	120.3417
GOLGA6L1	0.0000
GOLGA6L5	228.0550
GOLGA6L6	0.2476
GOLGA6L9	304.0733
GOLGA7B	894.1439
GOLGA7	1394.5772
GOLGA8A	1484.7097
GOLGA8B	2126.7797
GOLGA8C	0.0000
GOLGA8DP	0.2476
GOLGA8E	0.0000
GOLGA8F	0.0000
GOLGA8G	0.7429
GOLGA9P	0.0000
GOLGB1	355.0823
GOLIM4	100.2848
GOLM1	2191.1601
GOLPH3L	178.0364
GOLPH3	1089.0182
GOLT1A	54.2281
GOLT1B	660.1461
GON4L	1380.7107
GOPC	571.4993
GORAB	233.9978
GORASP1	567.0422
GORASP2	1174.6936
GOSR1	389.5011
GOSR2	1311.8732
GOT1L1	0.0000
GOT1	1061.7804
GOT2	1917.0484
GP1BA	30.4569
GP2	0.0000
GP5	0.4952
GP6	1.9809
GP9	0.0000
GPA33	0.9905
GPAA1	1785.8116
GPAM	140.8939
GPAT2	25.0093
GPATCH1	295.4067
GPATCH2	246.3786
GPATCH3	371.1774
GPATCH4	999.6286
GPATCH8	882.2583
GPBAR1	28.4759
GPBP1L1	804.0114
GPBP1	1927.9435
GPC1	1941.0672
GPC2	2703.4790
GPC3	117.6179
GPC4	15.1046
GPC5	7.6761
GPC6	10.8951
GPCPD1	537.8234
GPD1L	369.9393
GPD1	33.4283
GPD2	270.8927
GPER	56.9518
GPHA2	4.7047
GPHB5	0.0000
GPHN	399.4057
GPIHBP1	12.8761
GPI	3661.2604
GPKOW	709.6694
GPLD1	27.7331
GPM6A	21.0474
GPM6B	98.3038
GPN1	1194.9981
GPN2	246.3786
GPN3	577.6897
GPNMB	788.6592
GPR101	0.0000
GPR107	825.0588
GPR108	413.5199
GPR109A	11.6380
GPR109B	0.0000
GPR110	0.0000
GPR111	0.0000
GPR112	0.0000
GPR113	17.8284
GPR114	21.7903
GPR115	0.0000
GPR116	380.8345
GPR119	0.0000
GPR120	0.0000
GPR123	249.3500
GPR124	207.5028
GPR125	173.5793
GPR126	29.7140
GPR128	0.0000
GPR12	95.3324
GPR132	17.3332
GPR133	461.0623
GPR135	17.3332
GPR137B	112.4180
GPR137C	812.9256
GPR137	1454.5004
GPR139	0.0000
GPR141	3.7143
GPR142	0.0000
GPR143	0.0000
GPR144	0.0000
GPR146	230.5311
GPR148	13.3713
GPR149	0.0000
GPR150	2.4762
GPR151	0.0000
GPR152	0.9905
GPR153	691.8410
GPR155	151.7890
GPR156	0.4952
GPR157	4.2095
GPR158	582.8897
GPR15	1.4857
GPR160	37.1425
GPR161	47.0472
GPR162	2627.4607
GPR171	14.3618
GPR172A	894.1439
GPR172B	0.0000
GPR173	1066.9803
GPR174	3.7143
GPR176	243.9024
GPR179	184.9697
GPR17	17.3332
GPR180	116.6275
GPR182	4.9523
GPR183	26.2474
GPR18	7.4285
GPR19	150.3033
GPR1	1.9809
GPR20	0.0000
GPR21	14.1142
GPR22	52.4947
GPR25	2.9714
GPR26	9.1618
GPR27	8.6666
GPR31	0.0000
GPR32	0.0000
GPR34	154.5128
GPR35	244.8929
GPR37L1	1.7333
GPR37	45.3139
GPR39	2.7238
GPR3	9.9047
GPR44	32.6854
GPR45	6.9333
GPR4	136.1892
GPR50	0.0000
GPR52	0.9905
GPR55	4.9523
GPR56	854.7728
GPR61	21.7903
GPR62	45.3139
GPR63	4.9523
GPR64	6.6857
GPR65	47.5424
GPR68	211.9599
GPR6	3.7143
GPR75	24.0188
GPR77	6.4380
GPR78	0.0000
GPR81	0.4952
GPR82	6.6857
GPR83	8.6666
GPR84	10.3999
GPR85	311.2542
GPR87	1.9809
GPR88	0.7429
GPR89A	482.8525
GPR89B	26.7426
GPR89C	168.1317
GPR97	15.3522
GPR98	248.1119
GPRASP1	1254.1785
GPRASP2	1595.6419
GPRC5A	5.2000
GPRC5B	75.2755
GPRC5C	72.5517
GPRC5D	53.7328
GPRC6A	0.0000
GPRIN1	1306.4257
GPRIN2	125.5417
GPRIN3	15.3522
GPS1	6908.2580
GPS2	1800.6686
GPSM1	2123.3131
GPSM2	133.9606
GPSM3	298.3781
GPT2	427.6340
GPT	33.1806
GPX1	6307.0447
GPX2	5.4476
GPX3	1017.7046
GPX4	3355.7014
GPX5	0.0000
GPX6	0.0000
GPX7	831.9921
GPX8	88.3992
GRAMD1A	900.0867
GRAMD1B	24.0188
GRAMD1C	5.6952
GRAMD2	4.2095
GRAMD3	60.9137
GRAMD4	656.1842
GRAP2	11.8856
GRAPL	20.0570
GRAP	154.5128
GRASP	279.0640
GRB10	599.9752
GRB14	23.2760
GRB2	2787.6687
GRB7	1.4857
GREB1L	0.9905
GREB1	281.0449
GREM1	53.4852
GREM2	56.2090
GRHL1	85.4278
GRHL2	0.2476
GRHL3	0.9905
GRHPR	1304.9400
GRIA1	405.5961
GRIA2	772.0688
GRIA3	30.9521
GRIA4	431.1007
GRID1	35.9044
GRID2IP	1.4857
GRID2	2.4762
GRIK1	45.5615
GRIK2	1749.1643
GRIK3	38.3806
GRIK4	8.1714
GRIK5	1359.1680
GRIN1	0.2476
GRIN2A	5.6952
GRIN2B	0.4952
GRIN2C	51.2567
GRIN2D	98.5514
GRIN3A	160.7032
GRIN3B	0.0000
GRINA	2167.6365
GRINL1A	604.9276
GRIP1	55.7138
GRIP2	35.9044
GRIPAP1	1618.1751
GRK1	0.0000
GRK4	254.5500
GRK5	1216.2932
GRK6	539.0615
GRK7	0.0000
GRLF1	265.6927
GRM1	8.1714
GRM2	113.6561
GRM3	9.9047
GRM4	29.9616
GRM5	3.9619
GRM6	23.7712
GRM7	0.0000
GRM8	1203.4171
GRN	3986.6287
GRPEL1	372.4155
GRPEL2	446.2053
GRPR	0.4952
GRP	1.9809
GRRP1	49.5233
GRSF1	536.8330
GRTP1	11.1428
GRWD1	289.4639
GRXCR1	0.0000
GRXCR2	0.0000
GSC2	0.0000
GSC	10.8951
GSDMA	12.1332
GSDMB	1369.0727
GSDMC	0.0000
GSDMD	357.8061
GSG1L	1.9809
GSG1	0.7429
GSG2	19.3141
GSK3A	2200.8171
GSK3B	472.4526
GSN	1733.0692
GSPT1	561.5947
GSPT2	212.7027
GSR	318.1874
GSS	640.5844
GSTA1	2.4762
GSTA2	0.0000
GSTA3	0.0000
GSTA4	2402.8724
GSTA5	0.0000
GSTCD	105.9799
GSTK1	1885.8487
GSTM1	0.0000
GSTM2P1	36.8949
GSTM2	1960.1337
GSTM3	860.7156
GSTM4	321.4065
GSTM5	11.8856
GSTO1	1930.6673
GSTO2	166.1508
GSTP1	1332.1778
GSTT1	0.0000
GSTT2	2370.9298
GSTTP1	0.0000
GSTTP2	0.0000
GSTZ1	425.4055
GSX1	0.0000
GSX2	0.0000
GTDC1	212.4551
GTF2A1L	14.3618
GTF2A1	46.3043
GTF2A2	1178.9031
GTF2B	659.8985
GTF2E1	263.2165
GTF2E2	465.7670
GTF2F1	1869.0108
GTF2F2	649.2510
GTF2H1	748.5453
GTF2H2B	75.5231
GTF2H2C	182.2459
GTF2H2	564.0708
GTF2H3	372.6631
GTF2H4	711.8980
GTF2H5	151.0462
GTF2IP1	8028.4759
GTF2IRD1	626.7178
GTF2IRD2B	761.9166
GTF2IRD2P1	22.2855
GTF2IRD2	1110.8085
GTF2I	5750.8976
GTF3A	3057.0756
GTF3C1	660.6413
GTF3C2	1058.0661
GTF3C3	320.9112
GTF3C4	119.1036
GTF3C5	2115.1418
GTF3C6	1980.6859
GTPBP10	160.7032
GTPBP1	589.3277
GTPBP2	1222.4836
GTPBP3	743.3453
GTPBP4	914.6961
GTPBP5	923.6103
GTPBP8	233.7502
GTSE1	483.5954
GTSF1L	2.2286
GTSF1	10.6475
GUCA1A	729.9740
GUCA1B	107.7133
GUCA1C	0.0000
GUCA2A	3.4666
GUCA2B	0.0000
GUCY1A2	4.4571
GUCY1A3	157.7318
GUCY1B2	65.3708
GUCY1B3	198.3410
GUCY2C	0.4952
GUCY2D	0.0000
GUCY2E	0.0000
GUCY2F	0.0000
GUCY2GP	0.0000
GUF1	572.9850
GUK1	7597.1276
GULP1	26.9902
GUSBL1	14.1142
GUSBL2	482.3573
GUSBP1	415.9960
GUSBP3	73.0469
GUSB	1169.7412
GVIN1	3.7143
GXYLT1	121.3322
GXYLT2	1.9809
GYG1	249.1024
GYG2	0.0000
GYLTL1B	37.8854
GYPA	0.0000
GYPB	0.0000
GYPC	382.0726
GYPE	10.8951
GYS1	263.2165
GYS2	1.4857
GZF1	258.0166
GZMA	176.0555
GZMB	51.0090
GZMH	67.5994
GZMK	117.6179
GZMM	63.6375
H19	3058.5613
H1F0	7402.7485
H1FNT	10.8951
H1FOO	0.0000
H1FX	6233.5025
H2AFB1	234.9882
H2AFJ	188.1887
H2AFV	3125.6655
H2AFX	736.6597
H2AFY2	1273.9879
H2AFY	5216.7884
H2AFZ	11248.7310
H2BFM	0.0000
H2BFWT	0.0000
H2BFXP	122.8179
H3F3A	18798.0686
H3F3B	33062.7708
H3F3C	2901.3247
H6PD	170.6079
HAAO	118.8560
HABP2	0.4952
HABP4	473.9383
HACE1	436.5482
HACL1	234.9882
HADHA	1546.8615
HADHB	1056.5804
HADH	647.5176
HAGHL	1148.9414
HAGH	1053.6090
HAL	2.7238
HAMP	10.8951
HAND1	822.8303
HAND2	18798.8114
HAO1	1.2381
HAO2	0.0000
HAP1	13.3713
HAPLN1	2.9714
HAPLN2	66.6089
HAPLN3	120.5893
HAPLN4	10.1523
HAR1A	0.0000
HAR1B	0.0000
HARBI1	133.9606
HARS2	1935.3720
HARS	2452.3957
HAS1	7.1809
HAS2AS	0.9905
HAS2	9.6571
HAS3	40.6091
HAT1	675.7459
HAUS1	566.0518
HAUS2	261.7308
HAUS3	227.0645
HAUS4	544.7567
HAUS5	377.6155
HAUS6	117.6179
HAUS7	487.8049
HAUS8	253.0643
HAVCR1	3.7143
HAVCR2	141.1415
HAX1	1766.9927
HBA1	301.5971
HBA2	1204.4076
HBBP1	0.0000
HBB	1299.4924
HBD	0.0000
HBE1	0.0000
HBEGF	159.4651
HBG1	0.0000
HBG2	3.2190
HBII-52-24	0.0000
HBII-52-27	0.0000
HBII-52-28	0.0000
HBII-52-45	0.0000
HBII-52-46	0.0000
HBM	8.1714
HBP1	1269.2831
HBQ1	11.3904
HBS1L	205.5219
HBXIP	2404.3581
HBZ	0.0000
HCCS	208.9885
HCFC1R1	1994.0572
HCFC1	561.5947
HCFC2	283.2735
HCG11	216.1694
HCG18	189.6744
HCG22	3.7143
HCG26	63.8851
HCG27	20.3046
HCG2P7	1.2381
HCG4P6	1.4857
HCG4	23.7712
HCG9	0.0000
HCK	151.7890
HCLS1	309.7685
HCN1	0.2476
HCN2	16.5903
HCN3	658.9080
HCN4	1.7333
HCP5	70.5708
HCRTR1	12.3808
HCRTR2	0.0000
HCRT	145.3510
HCST	217.1598
HDAC10	1369.3203
HDAC11	279.0640
HDAC1	1245.5119
HDAC2	890.9248
HDAC3	1226.9407
HDAC4	128.0178
HDAC5	2506.1285
HDAC6	1735.7930
HDAC7	943.9148
HDAC8	753.9928
HDAC9	124.3036
HDC	1.4857
HDDC2	847.0967
HDDC3	435.3101
HDGFL1	0.0000
HDGFRP2	2109.4466
HDGFRP3	2495.7286
HDGF	4427.1388
HDHD1A	332.0540
HDHD2	1568.6517
HDHD3	461.0623
HDLBP	1430.2340
HDX	43.3329
HEATR1	382.8154
HEATR2	322.6445
HEATR3	249.8452
HEATR4	4.4571
HEATR5A	50.7614
HEATR5B	1071.9326
HEATR6	622.5084
HEATR7A	138.4177
HEATR7B2	0.4952
HEBP1	1184.1030
HEBP2	627.4607
HECA	190.4172
HECTD1	818.8684
HECTD2	457.1004
HECTD3	717.8408
HECW1	84.1897
HECW2	47.0472
HEG1	246.8738
HELB	6.1904
HELLS	108.7037
HELQ	131.7321
HELT	0.0000
HELZ	307.7875
HEMGN	1.9809
HEMK1	249.5976
HEPACAM2	13.6189
HEPACAM	2.7238
HEPHL1	0.9905
HEPH	37.3901
HEPN1	8.1714
HERC1	731.2121
HERC2P2	2450.6624
HERC2P4	192.3982
HERC2	1131.8559
HERC3	96.5705
HERC4	533.6140
HERC5	21.0474
HERC6	20.7998
HERPUD1	1367.0917
HERPUD2	361.0251
HES1	254.3023
HES2	0.7429
HES3	5.2000
HES4	41.1044
HES5	5.9428
HES6	778.2593
HES7	9.9047
HESRG	3.2190
HESX1	35.6568
HEXA	969.4193
HEXB	591.8039
HEXDC	2105.9799
HEXIM1	618.5465
HEXIM2	842.1444
HEY1	133.9606
HEY2	22.5331
HEYL	300.6067
HFE2	4.2095
HFE	10.8951
HFM1	199.8267
HGC6.3	158.9699
HGD	1.4857
HGFAC	41.1044
HGF	62.6470
HGSNAT	1094.2182
HGS	3957.1623
HHATL	5.2000
HHAT	129.5035
HHEX	87.1611
HHIPL1	19.5617
HHIPL2	17.0856
HHIP	10.1523
HHLA1	0.2476
HHLA2	0.0000
HHLA3	115.6370
HIAT1	965.9527
HIATL1	488.7953
HIATL2	28.2283
HIBADH	670.5460
HIBCH	391.9772
HIC1	110.1894
HIC2	216.6646
HIF1AN	352.3585
HIF1A	441.7482
HIF3A	55.4661
HIGD1A	876.5631
HIGD1B	43.0853
HIGD1C	0.0000
HIGD2A	4328.5873
HIGD2B	0.0000
HILS1	5.6952
HINFP	418.4722
HINT1	13101.8943
HINT2	881.7630
HINT3	589.8230
HIP1R	772.0688
HIP1	186.4554
HIPK1	387.0249
HIPK2	187.9411
HIPK3	89.3896
HIPK4	11.3904
HIRA	628.6988
HIRIP3	685.8982
HIST1H1A	0.0000
HIST1H1B	0.0000
HIST1H1C	298.6257
HIST1H1D	2.2286
HIST1H1E	4.4571
HIST1H1T	2.4762
HIST1H2AA	0.0000
HIST1H2AB	4.4571
HIST1H2AC	576.6993
HIST1H2AD	4.7047
HIST1H2AE	129.2559
HIST1H2AG	21.0474
HIST1H2AH	10.3999
HIST1H2AJ	5.2000
HIST1H2AK	57.1995
HIST1H2AL	4.7047
HIST1H2AM	13.1237
HIST1H2BA	0.0000
HIST1H2BB	0.0000
HIST1H2BC	28.9712
HIST1H2BD	405.3485
HIST1H2BE	25.9998
HIST1H2BF	10.6475
HIST1H2BG	105.2371
HIST1H2BH	5.4476
HIST1H2BI	0.0000
HIST1H2BJ	12.8761
HIST1H2BK	610.3751
HIST1H2BL	14.6094
HIST1H2BM	0.0000
HIST1H2BN	17.0856
HIST1H2BO	4.7047
HIST1H3A	0.0000
HIST1H3B	0.0000
HIST1H3C	0.0000
HIST1H3D	7.9237
HIST1H3E	16.5903
HIST1H3F	13.8665
HIST1H3G	9.4094
HIST1H3H	31.9426
HIST1H3I	4.4571
HIST1H3J	22.5331
HIST1H4A	6.9333
HIST1H4B	0.0000
HIST1H4C	50.5138
HIST1H4D	21.0474
HIST1H4E	60.4185
HIST1H4F	0.0000
HIST1H4G	0.0000
HIST1H4H	26.9902
HIST1H4I	82.7040
HIST1H4J	238.7025
HIST1H4K	0.0000
HIST1H4L	0.0000
HIST2H2AA3	1110.8085
HIST2H2AB	9.9047
HIST2H2AC	10.8951
HIST2H2BA	0.0000
HIST2H2BE	715.8598
HIST2H2BF	30.9521
HIST2H3C	208.9885
HIST2H3D	0.0000
HIST2H4A	737.1549
HIST3H2A	1347.7776
HIST3H2BB	98.0562
HIST3H3	4.4571
HIST4H4	28.7235
HIVEP1	68.3422
HIVEP2	243.4072
HIVEP3	207.0076
HJURP	181.0078
HK1	1674.6317
HK2	32.6854
HK3	60.4185
HKDC1	1.7333
HKR1	1375.7583
HLA-A	5191.5315
HLA-B	7407.9485
HLA-C	3826.6683
HLA-DMA	623.4988
HLA-DMB	772.0688
HLA-DOA	211.9599
HLA-DOB	21.7903
HLA-DPA1	3812.0589
HLA-DPB1	2295.1591
HLA-DPB2	20.0570
HLA-DQA1	962.9813
HLA-DQA2	2.9714
HLA-DQB1	2452.1481
HLA-DQB2	10.1523
HLA-DRA	6087.9039
HLA-DRB1	4731.4597
HLA-DRB5	3397.0534
HLA-DRB6	48.5329
HLA-E	1747.6786
HLA-F	438.0339
HLA-G	1.9809
HLA-H	21.2950
HLA-J	1.4857
HLA-L	10.3999
HLCS	138.4177
HLF	161.1985
HLTF	482.8525
HLX	119.5989
HM13	2411.0437
HMBOX1	23.0284
HMBS	491.2715
HMCN1	10.3999
HMG20A	855.5157
HMG20B	228.3026
HMGA1	1956.9147
HMGA2	0.0000
HMGB1	4135.6939
HMGB2	4953.8195
HMGB3L1	5.6952
HMGB3	434.8149
HMGB4	0.0000
HMGCLL1	209.9790
HMGCL	652.2224
HMGCR	1189.5506
HMGCS1	1188.5601
HMGCS2	0.0000
HMGN1	8952.8290
HMGN2	11348.5205
HMGN3	4218.6455
HMGN4	1212.8265
HMGN5	11.1428
HMGXB3	525.1950
HMGXB4	234.9882
HMHA1	328.5873
HMHB1	0.0000
HMMR	133.2178
HMOX1	2947.1338
HMOX2	909.4961
HMP19	8184.9697
HMSD	2.9714
HMX1	673.0222
HMX2	1.9809
HMX3	0.0000
HN1L	1020.1808
HN1	7145.7224
HNF1A	37.6377
HNF1B	4.2095
HNF4A	0.0000
HNF4G	0.7429
HNMT	164.4175
HNRNPA0	3913.3342
HNRNPA1L2	5162.5604
HNRNPA1	16798.0686
HNRNPA2B1	9826.1731
HNRNPA3P1	21.7903
HNRNPA3	4190.4172
HNRNPAB	3282.9021
HNRNPCL1	0.0000
HNRNPC	8151.7890
HNRNPD	3734.8025
HNRNPF	1632.5368
HNRNPH1	7712.2694
HNRNPH2	1644.4224
HNRNPH3	3110.8085
HNRNPK	5845.2396
HNRNPL	3205.3980
HNRNPM	4229.5407
HNRNPR	3539.1853
HNRNPUL1	2907.7628
HNRNPUL2	1575.0898
HNRNPU	3455.7385
HNRPDL	4441.5006
HNRPLL	402.1295
HOMER1	54.4757
HOMER2	61.6566
HOMER3	295.9019
HOMEZ	73.5422
HOOK1	120.8369
HOOK2	1059.7994
HOOK3	150.5509
HOPX	229.2931
HORMAD1	0.7429
HORMAD2	1.4857
HOTAIR	3.7143
HOXA10	1.9809
HOXA11AS	0.0000
HOXA11	0.0000
HOXA13	0.0000
HOXA1	4.7047
HOXA2	3.4666
HOXA3	6.9333
HOXA4	5.2000
HOXA5	2.4762
HOXA6	5.9428
HOXA7	0.7429
HOXA9	1.4857
HOXB13	0.0000
HOXB1	0.0000
HOXB2	43.0853
HOXB3	19.5617
HOXB4	3.7143
